symbol,description,bid_price,ask_price,last_price,high_price,low_price,close_price,total_volume,open_interest,volatility,money_intrinsic_value,expiration_year,multiplier,digits,open_price,bid_size,ask_size,last_size,net_change,strike_price,contract_type,underlying,expiration_month,deliverables,time_value,expiration_day,days_to_expiration,delta,gamma,theta,vega,rho,security_status,theoretical_option_value,underlying_price,uv_expiration_type,mark_price,quote_time,trade_time,exchange,exchange_name,last_trading_day,settlement_type,net_percent_change,mark_price_net_change,mark_price_percent_change,implied_yield,is_penny_pilot,option_root,week_52_high,week_52_low,indicative_ask_price,indicative_bid_price,indicative_quote_time,exercise_type,field_delayed,field_assetMainType,time_et
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.47854876,161.473,2025,100,2,165,171,60,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.92299695,31,0,0.99976776,1.288e-05,-0.01080042,5.628e-05,0.00052878,Normal,161.47460042,271.473,W,161.375,1761933680038,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:20 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.47854876,161.5299,2025,100,2,165,171,111,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.97989695,31,0,0.99976776,1.288e-05,-0.01080042,5.628e-05,0.00052878,Normal,161.47460042,271.5299,W,161.375,1761933681143,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:21 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.47854876,161.5299,2025,100,2,165,171,111,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.97989695,31,0,0.99976776,1.288e-05,-0.01080042,5.628e-05,0.00052878,Normal,161.47460042,271.5299,W,161.375,1761933682217,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:22 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.47854876,161.5,2025,100,2,165,172,111,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.94999695,31,0,0.99976776,1.288e-05,-0.01080042,5.628e-05,0.00052878,Normal,161.47460042,271.5,W,161.375,1761933684661,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:24 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.47854876,161.5,2025,100,2,165,171,111,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.94999695,31,0,0.99976776,1.288e-05,-0.01080042,5.628e-05,0.00052878,Normal,161.47460042,271.5,W,161.375,1761933685834,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:25 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.47854876,161.5092,2025,100,2,165,171,60,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.95919695,31,0,0.99976776,1.288e-05,-0.01080042,5.628e-05,0.00052878,Normal,161.47460042,271.5092,W,161.375,1761933687485,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:27 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.47854876,161.5092,2025,100,2,165,171,60,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.95919695,31,0,0.99976776,1.288e-05,-0.01080042,5.628e-05,0.00052878,Normal,161.47460042,271.5092,W,161.375,1761933688217,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:28 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.47854876,161.54,2025,100,2,165,170,60,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.98999695,31,0,0.99976776,1.288e-05,-0.01080042,5.628e-05,0.00052878,Normal,161.47460042,271.54,W,161.375,1761933689804,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:29 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.72415514,161.53,2025,100,2,165,171,60,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.97999695,31,0,1.0,0,0,0,0,Normal,161.53,271.53,W,161.375,1761933690176,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:30 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.72415514,161.61,2025,100,2,165,154,20,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.05999695,31,0,1.0,0,0,0,0,Normal,161.53,271.61,W,161.375,1761933695928,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:35 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.72415514,161.6,2025,100,2,165,154,35,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.04999695,31,0,1.0,0,0,0,0,Normal,161.53,271.6,W,161.375,1761933696748,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:36 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.72415514,161.61,2025,100,2,165,171,35,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.05999695,31,0,1.0,0,0,0,0,Normal,161.53,271.61,W,161.375,1761933703209,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:43 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1232.72415514,161.61,2025,100,2,165,172,35,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.05999695,31,0,1.0,0,0,0,0,Normal,161.53,271.61,W,161.375,1761933705320,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:45 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1233.07328773,161.61,2025,100,2,165,171,35,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.05999695,31,0,1.0,0,0,0,0,Normal,161.61,271.61,W,161.375,1761933706778,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:46 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1233.07328773,161.6,2025,100,2,165,171,35,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.04999695,31,0,1.0,0,0,0,0,Normal,161.61,271.6,W,161.375,1761933707175,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:47 EDT
,AAPL 10/31/2025 110.00 C,160.8,161.95,159.55,165.8,159.55,161.4089,3,3,1233.07328773,161.64,2025,100,2,165,171,20,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.08999695,31,0,1.0,0,0,0,0,Normal,161.61,271.64,W,161.375,1761933711795,1761917923365,O,OPR,1761955200000,P,-1.15167131,-0.0339,-0.02100256,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:51 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1233.07328773,161.69,2025,100,2,165,111,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.13999695,31,0,1.0,0,0,0,0,Normal,161.61,271.69,W,161.425,1761933712598,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:52 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1233.07328773,161.67,2025,100,2,165,144,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.11999695,31,0,1.0,0,0,0,0,Normal,161.61,271.67,W,161.425,1761933713123,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:53 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1233.07328773,161.695,2025,100,2,165,158,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.14499695,31,0,1.0,0,0,0,0,Normal,161.61,271.695,W,161.425,1761933714073,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:54 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1233.07328773,161.695,2025,100,2,165,159,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.14499695,31,0,1.0,0,0,0,0,Normal,161.61,271.695,W,161.425,1761933716256,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:01:56 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1233.07328773,161.6701,2025,100,2,165,159,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.12009695,31,0,1.0,0,0,0,0,Normal,161.61,271.6701,W,161.425,1761933721003,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:01 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1235.80433692,161.69,2025,100,2,165,154,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.13999695,31,0,1.0,0,0,0,0,Normal,161.6701,271.69,W,161.425,1761933725360,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:05 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1235.80433692,161.69,2025,100,2,165,154,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.13999695,31,0,1.0,0,0,0,0,Normal,161.6701,271.69,W,161.425,1761933726495,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:06 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1235.80433692,161.696,2025,100,2,165,159,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.14599695,31,0,1.0,0,0,0,0,Normal,161.6701,271.696,W,161.425,1761933727301,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:07 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1235.80433692,161.695,2025,100,2,165,159,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.14499695,31,0,1.0,0,0,0,0,Normal,161.6701,271.695,W,161.425,1761933727844,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:07 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1235.80433692,161.6603,2025,100,2,165,159,32,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.11029695,31,0,1.0,0,0,0,0,Normal,161.6701,271.6603,W,161.425,1761933731321,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:11 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1235.80433692,161.6603,2025,100,2,165,159,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.11029695,31,0,1.0,0,0,0,0,Normal,161.6701,271.6603,W,161.425,1761933731439,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:11 EDT
,AAPL 10/31/2025 110.00 C,160.9,161.95,159.55,165.8,159.55,161.4089,3,3,1235.80433692,161.69,2025,100,2,165,158,33,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.13999695,31,0,1.0,0,0,0,0,Normal,161.6701,271.69,W,161.425,1761933736475,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0161,0.00997467,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:16 EDT
,AAPL 10/31/2025 110.00 C,160.95,161.95,159.55,165.8,159.55,161.4089,3,3,1236.04734246,161.6901,2025,100,2,165,143,39,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.14009695,31,0,1.0,0,0,0,0,Normal,161.72,271.6901,W,161.45,1761933737246,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0411,0.02546328,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:17 EDT
,AAPL 10/31/2025 110.00 C,160.95,161.95,159.55,165.8,159.55,161.4089,3,3,1236.04734246,161.6901,2025,100,2,165,157,39,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.14009695,31,0,1.0,0,0,0,0,Normal,161.72,271.6901,W,161.45,1761933738097,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0411,0.02546328,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:18 EDT
,AAPL 10/31/2025 110.00 C,160.95,161.95,159.55,165.8,159.55,161.4089,3,3,1236.04734246,161.68,2025,100,2,165,156,28,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.12999695,31,0,1.0,0,0,0,0,Normal,161.72,271.68,W,161.45,1761933741143,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0411,0.02546328,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:21 EDT
,AAPL 10/31/2025 110.00 C,160.95,161.95,159.55,165.8,159.55,161.4089,3,3,1236.04734246,161.6677,2025,100,2,165,173,51,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.11769695,31,0,1.0,0,0,0,0,Normal,161.72,271.6677,W,161.45,1761933742106,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0411,0.02546328,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:22 EDT
,AAPL 10/31/2025 110.00 C,160.95,161.95,159.55,165.8,159.55,161.4089,3,3,1236.04734246,161.675,2025,100,2,165,158,51,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.12499695,31,0,1.0,0,0,0,0,Normal,161.72,271.675,W,161.45,1761933745314,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0411,0.02546328,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:25 EDT
,AAPL 10/31/2025 110.00 C,160.95,161.95,159.55,165.8,159.55,161.4089,3,3,1236.04734246,161.74,2025,100,2,165,158,31,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.18999695,31,0,1.0,0,0,0,0,Normal,161.72,271.74,W,161.45,1761933746152,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0411,0.02546328,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:26 EDT
,AAPL 10/31/2025 110.00 C,160.95,161.95,159.55,165.8,159.55,161.4089,3,3,1236.04734246,161.74,2025,100,2,165,159,51,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.18999695,31,0,1.0,0,0,0,0,Normal,161.72,271.74,W,161.45,1761933746339,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0411,0.02546328,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:26 EDT
,AAPL 10/31/2025 110.00 C,160.95,161.95,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.72,2025,100,2,165,171,25,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.16999695,31,0,1.0,0,0,0,0,Normal,161.7,271.72,W,161.45,1761933753501,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0411,0.02546328,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:33 EDT
,AAPL 10/31/2025 110.00 C,161.0,161.95,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.755,2025,100,2,165,111,10,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.20499695,31,0,1.0,0,0,0,0,Normal,161.7,271.755,W,161.475,1761933754404,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:34 EDT
,AAPL 10/31/2025 110.00 C,161.0,161.95,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.767,2025,100,2,165,132,31,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.21699695,31,0,1.0,0,0,0,0,Normal,161.7,271.767,W,161.475,1761933755260,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:35 EDT
,AAPL 10/31/2025 110.00 C,161.0,161.95,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.7795,2025,100,2,165,156,31,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.22949695,31,0,1.0,0,0,0,0,Normal,161.7,271.7795,W,161.475,1761933756631,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:36 EDT
,AAPL 10/31/2025 110.00 C,161.0,161.95,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.7795,2025,100,2,165,156,31,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.22949695,31,0,1.0,0,0,0,0,Normal,161.7,271.7795,W,161.475,1761933757023,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:37 EDT
,AAPL 10/31/2025 110.00 C,161.0,161.95,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.7875,2025,100,2,165,156,31,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.23749695,31,0,1.0,0,0,0,0,Normal,161.7,271.7875,W,161.475,1761933758830,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:38 EDT
,AAPL 10/31/2025 110.00 C,161.0,161.95,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.785,2025,100,2,165,156,31,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.23499695,31,0,1.0,0,0,0,0,Normal,161.7,271.785,W,161.475,1761933760060,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:40 EDT
,AAPL 10/31/2025 110.00 C,161.0,161.95,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.81,2025,100,2,165,156,31,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.25999695,31,0,1.0,0,0,0,0,Normal,161.7,271.81,W,161.475,1761933760616,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:40 EDT
,AAPL 10/31/2025 110.00 C,161.0,161.95,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.79,2025,100,2,165,156,31,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.23999695,31,0,1.0,0,0,0,0,Normal,161.7,271.79,W,161.475,1761933761315,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:41 EDT
,AAPL 10/31/2025 110.00 C,161.0,161.95,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.81,2025,100,2,165,155,31,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.25999695,31,0,1.0,0,0,0,0,Normal,161.7,271.81,W,161.475,1761933765746,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:45 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.825,2025,100,2,165,81,120,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.27499695,31,0,1.0,0,0,0,0,Normal,161.7,271.825,W,161.825,1761933766749,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:46 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1235.93403621,161.825,2025,100,2,165,117,137,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.27499695,31,0,1.0,0,0,0,0,Normal,161.7,271.825,W,161.825,1761933767135,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:47 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1236.51850873,161.825,2025,100,2,165,151,159,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.27499695,31,0,1.0,0,0,0,0,Normal,161.825,271.825,W,161.825,1761933768350,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:48 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1236.51850873,161.82,2025,100,2,165,150,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.26999695,31,0,1.0,0,0,0,0,Normal,161.825,271.82,W,161.825,1761933769947,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:49 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1236.51850873,161.84,2025,100,2,165,179,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.28999695,31,0,1.0,0,0,0,0,Normal,161.825,271.84,W,161.825,1761933771100,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:51 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1236.51850873,161.88,2025,100,2,165,179,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.32999695,31,0,1.0,0,0,0,0,Normal,161.825,271.88,W,161.825,1761933775882,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:55 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1236.51850873,161.9,2025,100,2,165,179,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.34999695,31,0,1.0,0,0,0,0,Normal,161.825,271.9,W,161.825,1761933776701,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:56 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1236.51850873,161.905,2025,100,2,165,176,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.35499695,31,0,1.0,0,0,0,0,Normal,161.825,271.905,W,161.825,1761933777349,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:02:57 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1236.51850873,161.9,2025,100,2,165,177,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.34999695,31,0,1.0,0,0,0,0,Normal,161.825,271.9,W,161.825,1761933780118,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:03:00 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1236.51850873,161.9,2025,100,2,165,177,159,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.34999695,31,0,1.0,0,0,0,0,Normal,161.825,271.9,W,161.825,1761933780118,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:03:00 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1236.51850873,161.89,2025,100,2,165,161,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.33999695,31,0,1.0,0,0,0,0,Normal,161.825,271.89,W,161.825,1761933782047,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:03:02 EDT
,AAPL 10/31/2025 110.00 C,161.1,162.55,159.55,165.8,159.55,161.4089,3,3,1236.51850873,161.93,2025,100,2,165,161,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.37999695,31,0,1.0,0,0,0,0,Normal,161.825,271.93,W,161.825,1761933783117,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.4161,0.25779248,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:03:03 EDT
